zip,cust_id,place_name,county,city,state,region
36204,30423.0,Anniston,Calhoun,Anniston,AL,South
84606,30228.0,Provo,Utah,Provo,UT,West
13217,60312.0,Syracuse,Onondaga,Syracuse,NY,Northeast
57794,10896.0,Wounded Knee,Shannon,Wounded Knee,SD,Midwest
79765,14876.0,Odessa,Ector,Odessa,TX,South
86545,60313.0,Rock Point,Apache,Rock Point,AZ,West
76133,11816.0,Fort Worth,Tarrant,Fort Worth,TX,South
36590,60314.0,Theodore,Mobile,Theodore,AL,South
71232,60315.0,Delhi,Richland,Delhi,LA,South
18349,39136.0,Pocono Manor,Monroe,Pocono Manor,PA,Northeast
54306,60316.0,Green Bay,Brown,Green Bay,WI,Midwest
15801,59922.0,Du Bois,Clearfield,Du Bois,PA,Northeast
28338,60317.0,Ellerbe,Richmond,Ellerbe,NC,South
27889,35527.0,Washington,Beaufort,Washington,NC,South
75976,60318.0,Wells,Cherokee,Wells,TX,South
98629,44407.0,La Center,Clark,La Center,WA,West
79852,15245.0,Terlingua,Brewster,Terlingua,TX,South
34947,60319.0,Fort Pierce,St. Lucie,Fort Pierce,FL,South
61547,9335.0,Mapleton,Peoria,Mapleton,IL,Midwest
23842,29516.0,Disputanta,Prince George,Disputanta,VA,South
36462,29912.0,Monroeville,Monroe,Monroeville,AL,South
92167,42113.0,San Diego,San Diego,San Diego,CA,West
99825,41280.0,Elfin Cove,Skagway-Hoonah-Angoon,Elfin Cove,AK,West
73079,60320.0,Pocasset,Grady,Pocasset,OK,South
62556,60321.0,Palmer,Christian,Palmer,IL,Midwest
23696,15960.0,Seaford,York,Seaford,VA,South
25696,60322.0,Varney,Mingo,Varney,WV,South
18611,60323.0,Cambra,Luzerne,Cambra,PA,Northeast
2196,28412.0,Boston,Suffolk,Boston,MA,Northeast
59064,42196.0,Pompeys Pillar,Yellowstone,Pompeys Pillar,MT,West
62812,15012.0,Benton,Franklin,Benton,IL,Midwest
91754,48324.0,Monterey Park,Los Angeles,Monterey Park,CA,West
57248,8005.0,Lake Norden,Hamlin,Lake Norden,SD,Midwest
65468,41409.0,Eunice,Texas,Eunice,MO,Midwest
17529,48418.0,Gordonville,Lancaster,Gordonville,PA,Northeast
96797,36591.0,Waipahu,Honolulu,Waipahu,HI,West
67427,9069.0,Bushton,Rice,Bushton,KS,Midwest
59214,60324.0,Brockway,McCone,Brockway,MT,West
15440,59474.0,Gibbon Glade,Fayette,Gibbon Glade,PA,Northeast
53709,55347.0,Madison,Dane,Madison,WI,Midwest
71638,60325.0,Dermott,Chicot,Dermott,AR,South
32744,56972.0,Lake Helen,Volusia,Lake Helen,FL,South
29593,60326.0,Society Hill,Darlington,Society Hill,SC,South
88126,42056.0,Pep,Roosevelt,Pep,NM,West
27522,55582.0,Creedmoor,Granville,Creedmoor,NC,South
49916,60327.0,Chassell,Houghton,Chassell,MI,Midwest
50068,52670.0,Derby,Lucas,Derby,IA,Midwest
29614,60328.0,Greenville,Greenville,Greenville,SC,South
16751,41594.0,Westline,McKean,Westline,PA,Northeast
58483,55979.0,Streeter,Stutsman,Streeter,ND,Midwest
62239,13440.0,Dupo,St. Clair,Dupo,IL,Midwest
53049,44611.0,Malone,Fond du Lac,Malone,WI,Midwest
17830,44827.0,Herndon,Northumberland,Herndon,PA,Northeast
89053,55304.0,Henderson,Clark,Henderson,NV,West
48730,60329.0,East Tawas,Iosco,East Tawas,MI,Midwest
72955,45330.0,Uniontown,Crawford,Uniontown,AR,South
19884,44869.0,Wilmington,New Castle,Wilmington,DE,South
3216,1125.0,Andover,Merrimack,Andover,NH,Northeast
68023,60330.0,Fort Calhoun,Washington,Fort Calhoun,NE,Midwest
64640,53617.0,Gallatin,Daviess,Gallatin,MO,Midwest
1258,60331.0,South Egremont,Berkshire,South Egremont,MA,Northeast
25322,44884.0,Charleston,Kanawha,Charleston,WV,South
21505,60332.0,Cumberland,Allegany,Cumberland,MD,South
18963,60333.0,Solebury,Bucks,Solebury,PA,Northeast
50219,60334.0,Pella,Marion,Pella,IA,Midwest
99771,45062.0,Shaktoolik,Nome (CA),Shaktoolik,AK,West
26408,11289.0,Mount Clare,Harrison,Mount Clare,WV,South
46411,60335.0,Merrillville,Lake,Merrillville,IN,Midwest
99684,60336.0,Unalakleet,Nome (CA),Unalakleet,AK,West
23060,60337.0,Glen Allen,Henrico,Glen Allen,VA,South
4097,60338.0,North Yarmouth,Cumberland,North Yarmouth,ME,Northeast
3455,60339.0,Marlborough,Cheshire,Marlborough,NH,Northeast
57567,60340.0,Philip,Haakon,Philip,SD,Midwest
35222,60341.0,Birmingham,Jefferson,Birmingham,AL,South
79603,41394.0,Abilene,Taylor,Abilene,TX,South
24444,19529.0,Hightown,Hightown,Hightown,VA,South
41406,56415.0,Buskirk,Buskirk,Buskirk,KY,South
73852,60342.0,Mooreland,Woodward,Mooreland,OK,South
77951,56384.0,Bloomington,Victoria,Bloomington,TX,South
1098,60343.0,Worthington,Hampshire,Worthington,MA,Northeast
27881,44945.0,Speed,Edgecombe,Speed,NC,South
24101,38254.0,Hardy,Bedford,Hardy,VA,South
17720,60344.0,Antes Fort,Lycoming,Antes Fort,PA,Northeast
74937,56129.0,Heavener,Le Flore,Heavener,OK,South
55485,60345.0,Minneapolis,Hennepin,Minneapolis,MN,Midwest
59034,45709.0,Hardin,Big Horn,Hardin,MT,West
48809,60346.0,Belding,Ionia,Belding,MI,Midwest
1760,60347.0,Natick,Middlesex,Natick,MA,Northeast
45739,44739.0,Hockingport,Athens,Hockingport,OH,Midwest
11739,60348.0,Great River,Suffolk,Great River,NY,Northeast
59066,4797.0,Pryor,Big Horn,Pryor,MT,West
33042,59677.0,Sugarloaf Shores,Monroe,Sugarloaf Shores,FL,South
94031,41380.0,Millbrae,San Mateo,Millbrae,CA,West
10566,60349.0,Peekskill,Westchester,Peekskill,NY,Northeast
29488,60350.0,Walterboro,Colleton,Walterboro,SC,South
68638,56066.0,Fullerton,Nance,Fullerton,NE,Midwest
87752,60351.0,Wagon Mound,Mora,Wagon Mound,NM,West
6380,60352.0,Taftville,New London,Taftville,CT,Northeast
34957,60353.0,Jensen Beach,Martin,Jensen Beach,FL,South
39568,60354.0,Pascagoula,Jackson,Pascagoula,MS,South
71763,60355.0,Sparkman,Dallas,Sparkman,AR,South
95628,60356.0,Fair Oaks,Sacramento,Fair Oaks,CA,West
12871,41164.0,Schuylerville,Saratoga,Schuylerville,NY,Northeast
14136,60357.0,Silver Creek,Chautauqua,Silver Creek,NY,Northeast
80736,59710.0,Iliff,Logan,Iliff,CO,West
37917,60358.0,Knoxville,Knox,Knoxville,TN,South
91191,60359.0,Pasadena,Los Angeles,Pasadena,CA,West
95980,60360.0,Storrie,Plumas,Storrie,CA,West
27574,11825.0,Roxboro,Person,Roxboro,NC,South
96085,56828.0,Scott Bar,Siskiyou,Scott Bar,CA,West
33685,60361.0,Tampa,Hillsborough,Tampa,FL,South
75925,37271.0,Alto,Cherokee,Alto,TX,South
53582,31180.0,Ridgeway,Iowa,Ridgeway,WI,Midwest
15902,38980.0,Johnstown,Cambria,Johnstown,PA,Northeast
2639,60362.0,Dennis Port,Barnstable,Dennis Port,MA,Northeast
99207,60363.0,Spokane,Spokane,Spokane,WA,West
46760,60364.0,Kimmell,Noble,Kimmell,IN,Midwest
84150,18437.0,Salt Lake City,Salt Lake,Salt Lake City,UT,West
92554,8687.0,Moreno Valley,Riverside,Moreno Valley,CA,West
26385,60365.0,Lost Creek,Harrison,Lost Creek,WV,South
33015,60366.0,Hialeah,Miami-Dade,Hialeah,FL,South
56920,6289.0,Washington,Washington,Washington,DC,South
81090,60367.0,Walsh,Baca,Walsh,CO,West
18248,60368.0,Sheppton,Schuylkill,Sheppton,PA,Northeast
60667,40316.0,Chicago,Cook,Chicago,IL,Midwest
90608,51343.0,Whittier,Los Angeles,Whittier,CA,West
5261,59862.0,Pownal,Bennington,Pownal,VT,Northeast
32007,60369.0,Bostwick,Putnam,Bostwick,FL,South
29178,44585.0,Whitmire,Newberry,Whitmire,SC,South
67672,6192.0,Wa Keeney,Trego,Wa Keeney,KS,Midwest
60044,60370.0,Lake Bluff,Lake,Lake Bluff,IL,Midwest
76541,59792.0,Killeen,Bell,Killeen,TX,South
54424,60371.0,Deerbrook,Langlade,Deerbrook,WI,Midwest
93727,60372.0,Fresno,Fresno,Fresno,CA,West
27835,60373.0,Greenville,Pitt,Greenville,NC,South
72075,42077.0,Jacksonport,Jackson,Jacksonport,AR,South
40509,60374.0,Lexington,Fayette,Lexington,KY,South
40854,5417.0,Loyall,Harlan,Loyall,KY,South
35621,43297.0,Eva,Morgan,Eva,AL,South
29924,59694.0,Hampton,Hampton,Hampton,SC,South
47021,60375.0,Friendship,Ripley,Friendship,IN,Midwest
95039,60376.0,Moss Landing,Monterey,Moss Landing,CA,West
31795,15610.0,Ty Ty,Tift,Ty Ty,GA,South
75507,49929.0,Texarkana,Bowie,Texarkana,TX,South
7829,60377.0,Buttzville,Warren,Buttzville,NJ,Northeast
57072,55980.0,Volin,Yankton,Volin,SD,Midwest
48333,60378.0,Farmington,Oakland,Farmington,MI,Midwest
98471,56284.0,Tacoma,Pierce,Tacoma,WA,West
22548,60379.0,Sharps,Richmond,Sharps,VA,South
80135,24584.0,Sedalia,Douglas,Sedalia,CO,West
58843,60380.0,Epping,Williams,Epping,ND,Midwest
57622,39002.0,Cherry Creek,Ziebach,Cherry Creek,SD,Midwest
73666,56256.0,Sweetwater,Roger Mills,Sweetwater,OK,South
94131,60381.0,San Francisco,San Francisco,San Francisco,CA,West
91131,60382.0,Pasadena,Los Angeles,Pasadena,CA,West
62851,8089.0,Keenes,Wayne,Keenes,IL,Midwest
57368,60383.0,Plankinton,Aurora,Plankinton,SD,Midwest
56517,60384.0,Beltrami,Polk,Beltrami,MN,Midwest
74851,52877.0,Mcloud,Pottawatomie,Mcloud,OK,South
35286,60385.0,Birmingham,Jefferson,Birmingham,AL,South
94588,5658.0,Pleasanton,Alameda,Pleasanton,CA,West
65031,49377.0,Etterville,Miller,Etterville,MO,Midwest
93214,60386.0,Cuyama,Cuyama,Cuyama,CA,West
71342,60387.0,Jena,La Salle,Jena,LA,South
82061,11136.0,Horse Creek,Laramie,Horse Creek,WY,West
76066,60388.0,Millsap,Parker,Millsap,TX,South
6320,60389.0,New London,New London,New London,CT,Northeast
12172,60390.0,Stottville,Columbia,Stottville,NY,Northeast
97380,60391.0,Siletz,Lincoln,Siletz,OR,West
87026,59831.0,Laguna,Cibola,Laguna,NM,West
12064,46258.0,East Worcester,Otsego,East Worcester,NY,Northeast
36628,59622.0,Mobile,Mobile,Mobile,AL,South
36134,60392.0,Montgomery,Montgomery,Montgomery,AL,South
63873,59685.0,Portageville,New Madrid,Portageville,MO,Midwest
73062,59298.0,Mountain View,Kiowa,Mountain View,OK,South
56556,56657.0,Mcintosh,Polk,Mcintosh,MN,Midwest
98448,60393.0,Tacoma,Tacoma,Tacoma,WA,West
53120,18041.0,East Troy,Walworth,East Troy,WI,Midwest
33157,49458.0,Miami,Miami-Dade,Miami,FL,South
20785,60394.0,Hyattsville,Prince George's,Hyattsville,MD,South
91352,60395.0,Sun Valley,Los Angeles,Sun Valley,CA,West
79221,7715.0,Aiken,Floyd,Aiken,TX,South
10400,50593.0,Bronx,Bronx,Bronx,NY,Northeast
95538,28704.0,Fort Dick,Del Norte,Fort Dick,CA,West
15951,58017.0,Saint Michael,Cambria,Saint Michael,PA,Northeast
72083,60396.0,Keo,Lonoke,Keo,AR,South
29805,39442.0,Aiken,Aiken,Aiken,SC,South
93943,23760.0,Monterey,Monterey,Monterey,CA,West
10308,15377.0,Staten Island,Richmond,Staten Island,NY,Northeast
37890,60397.0,White Pine,Jefferson,White Pine,TN,South
27116,60398.0,Winston Salem,Forsyth,Winston Salem,NC,South
59448,6851.0,Heart Butte,Pondera,Heart Butte,MT,West
38313,60399.0,Beech Bluff,Madison,Beech Bluff,TN,South
55301,60400.0,Albertville,Wright,Albertville,MN,Midwest
70527,60401.0,Crowley,Acadia,Crowley,LA,South
55763,60402.0,Makinen,St. Louis,Makinen,MN,Midwest
10941,51065.0,Middletown,Orange,Middletown,NY,Northeast
49802,60403.0,Kingsford,Dickinson,Kingsford,MI,Midwest
73567,60404.0,Sterling,Comanche,Sterling,OK,South
72659,42888.0,Norfork,Baxter,Norfork,AR,South
70505,60405.0,Lafayette,Lafayette,Lafayette,LA,South
41635,50457.0,Harold,Floyd,Harold,KY,South
5405,50598.0,Burlington,Chittenden,Burlington,VT,Northeast
65264,60406.0,Martinsburg,Audrain,Martinsburg,MO,Midwest
90608,5769.0,Whittier,Los Angeles,Whittier,CA,West
24084,2325.0,Dublin,Pulaski,Dublin,VA,South
61059,60407.0,Nora,Jo Daviess,Nora,IL,Midwest
11514,23774.0,Carle Place,Nassau,Carle Place,NY,Northeast
46320,60408.0,Hammond,Lake,Hammond,IN,Midwest
35123,60409.0,Palmerdale,Jefferson,Palmerdale,AL,South
34986,60410.0,Port Saint Lucie,St. Lucie,Port Saint Lucie,FL,South
45783,719.0,Tuppers Plains,Meigs,Tuppers Plains,OH,Midwest
40404,49692.0,Berea,Madison,Berea,KY,South
16328,13899.0,Hydetown,Crawford,Hydetown,PA,Northeast
43534,210.0,Mc Clure,Henry,Mc Clure,OH,Midwest
82420,57475.0,Cowley,Big Horn,Cowley,WY,West
44134,59158.0,Cleveland,Cuyahoga,Cleveland,OH,Midwest
37224,57214.0,Nashville,Davidson,Nashville,TN,South
48501,58784.0,Flint,Genesee,Flint,MI,Midwest
1129,57917.0,Springfield,Hampden,Springfield,MA,Northeast
28788,820.0,Webster,Jackson,Webster,NC,South
33320,60411.0,Fort Lauderdale,Broward,Fort Lauderdale,FL,South
14301,60412.0,Niagara Falls,Niagara,Niagara Falls,NY,Northeast
81328,60413.0,Mancos,Montezuma,Mancos,CO,West
35545,34293.0,Belk,Fayette,Belk,AL,South
61519,60414.0,Bryant,Fulton,Bryant,IL,Midwest
30656,41882.0,Monroe,Walton,Monroe,GA,South
18335,34735.0,Marshalls Creek,Monroe,Marshalls Creek,PA,Northeast
77586,8756.0,Seabrook,Harris,Seabrook,TX,South
46991,60415.0,Van Buren,Grant,Van Buren,IN,Midwest
23701,2548.0,Portsmouth,Portsmouth (city),Portsmouth,VA,South
35466,60416.0,Gordo,Pickens,Gordo,AL,South
65325,59745.0,Cole Camp,Benton,Cole Camp,MO,Midwest
5660,42715.0,Moretown,Washington,Moretown,VT,Northeast
63654,60417.0,Lesterville,Reynolds,Lesterville,MO,Midwest
12823,50175.0,Cossayuna,Washington,Cossayuna,NY,Northeast
78361,60418.0,Hebbronville,Jim Hogg,Hebbronville,TX,South
17322,60419.0,Felton,York,Felton,PA,Northeast
12958,60420.0,Mooers,Clinton,Mooers,NY,Northeast
51521,60421.0,Avoca,Pottawattamie,Avoca,IA,Midwest
40940,60422.0,Frakes,Bell,Frakes,KY,South
1908,10186.0,Nahant,Essex,Nahant,MA,Northeast
31216,54840.0,Macon,Bibb,Macon,GA,South
95828,32486.0,Sacramento,Sacramento,Sacramento,CA,West
14468,47563.0,Hilton,Monroe,Hilton,NY,Northeast
98442,29815.0,Tacoma,Pierce,Tacoma,WA,West
49410,53584.0,Fountain,Mason,Fountain,MI,Midwest
68767,60423.0,Pierce,Pierce,Pierce,NE,Midwest
49560,60424.0,Grand Rapids,Kent,Grand Rapids,MI,Midwest
42153,60425.0,Holland,Allen,Holland,KY,South
24556,60426.0,Goode,Bedford,Goode,VA,South
72645,60427.0,Leslie,Searcy,Leslie,AR,South
64856,38368.0,Pineville,McDonald,Pineville,MO,Midwest
83552,54235.0,Stites,Idaho,Stites,ID,West
99362,60428.0,Walla Walla,Walla Walla,Walla Walla,WA,West
55336,60429.0,Glencoe,McLeod,Glencoe,MN,Midwest
30037,60430.0,Decatur,DeKalb,Decatur,GA,South
13643,60431.0,Great Bend,Jefferson,Great Bend,NY,Northeast
49864,20648.0,Nahma,Delta,Nahma,MI,Midwest
22646,60432.0,Millwood,Clarke,Millwood,VA,South
42303,60433.0,Owensboro,Daviess,Owensboro,KY,South
88580,60434.0,El Paso,El Paso,El Paso,TX,South
90072,60435.0,Los Angeles,Los Angeles,Los Angeles,CA,West
28478,48666.0,Willard,Pender,Willard,NC,South
8695,60436.0,Trenton,Mercer,Trenton,NJ,Northeast
71279,60437.0,Start,Richland,Start,LA,South
36371,41877.0,Pinckard,Dale,Pinckard,AL,South
54445,60438.0,Lily,Lily,Lily,WI,Midwest
45346,60439.0,New Madison,Darke,New Madison,OH,Midwest
71745,60440.0,Harrell,Calhoun,Harrell,AR,South
44325,60441.0,Akron,Summit,Akron,OH,Midwest
10095,60442.0,New York City,New York,New York City,NY,Northeast
38369,60443.0,Rutherford,Gibson,Rutherford,TN,South
14571,59790.0,Waterport,Orleans,Waterport,NY,Northeast
30204,57804.0,Barnesville,Lamar,Barnesville,GA,South
59717,60444.0,Bozeman,Gallatin,Bozeman,MT,West
11786,58915.0,Shoreham,Suffolk,Shoreham,NY,Northeast
57214,55590.0,Badger,Kingsbury,Badger,SD,Midwest
78628,2079.0,Georgetown,Williamson,Georgetown,TX,South
77597,60445.0,Wallisville,Chambers,Wallisville,TX,South
53218,4597.0,Milwaukee,Milwaukee,Milwaukee,WI,Midwest
60950,51188.0,Manteno,Kankakee,Manteno,IL,Midwest
32072,56907.0,Olustee,Baker,Olustee,FL,South
24736,58999.0,Matoaka,Mercer,Matoaka,WV,South
98184,51798.0,Seattle,King,Seattle,WA,West
3082,59294.0,Lyndeborough,Hillsborough,Lyndeborough,NH,Northeast
47280,60446.0,Taylorsville,Bartholomew,Taylorsville,IN,Midwest
16823,59920.0,Bellefonte,Centre,Bellefonte,PA,Northeast
52317,60447.0,North Liberty,Johnson,North Liberty,IA,Midwest
36605,60448.0,Mobile,Mobile,Mobile,AL,South
48501,43955.0,Flint,Genesee,Flint,MI,Midwest
28145,60449.0,Salisbury,Rowan,Salisbury,NC,South
7704,60450.0,Fair Haven,Monmouth,Fair Haven,NJ,Northeast
1083,60451.0,Warren,Worcester,Warren,MA,Northeast
14241,8911.0,Buffalo,Erie,Buffalo,NY,Northeast
91763,60452.0,Montclair,San Bernardino,Montclair,CA,West
55302,60453.0,Annandale,Wright,Annandale,MN,Midwest
34613,60454.0,Brooksville,Hernando,Brooksville,FL,South
15083,60455.0,Sutersville,Westmoreland,Sutersville,PA,Northeast
22739,59646.0,Somerville,Fauquier,Somerville,VA,South
79516,50861.0,Dunn,Scurry,Dunn,TX,South
38768,60456.0,Rome,Sunflower,Rome,MS,South
72757,9674.0,Rogers,Benton,Rogers,AR,South
64466,60457.0,Maitland,Holt,Maitland,MO,Midwest
15542,60458.0,Garrett,Somerset,Garrett,PA,Northeast
49770,60459.0,Petoskey,Emmet,Petoskey,MI,Midwest
61831,57838.0,Collison,Vermilion,Collison,IL,Midwest
56243,57381.0,Grove City,Meeker,Grove City,MN,Midwest
15230,50493.0,Pittsburgh,Allegheny,Pittsburgh,PA,Northeast
55436,2750.0,Minneapolis,Hennepin,Minneapolis,MN,Midwest
56070,2256.0,Myrtle,Myrtle,Myrtle,MN,Midwest
24934,60460.0,Dunmore,Pocahontas,Dunmore,WV,South
77510,60461.0,Santa Fe,Galveston,Santa Fe,TX,South
44113,60462.0,Cleveland,Cuyahoga,Cleveland,OH,Midwest
2021,60463.0,Canton,Norfolk,Canton,MA,Northeast
12025,60464.0,Broadalbin,Fulton,Broadalbin,NY,Northeast
77269,10470.0,Houston,Harris,Houston,TX,South
28460,60465.0,Sneads Ferry,Onslow,Sneads Ferry,NC,South
6511,60466.0,New Haven,New Haven,New Haven,CT,Northeast
1560,60467.0,South Grafton,Worcester,South Grafton,MA,Northeast
16242,59154.0,New Bethlehem,Clarion,New Bethlehem,PA,Northeast
27919,6322.0,Belvidere,Perquimans,Belvidere,NC,South
75168,59152.0,Waxahachie,Ellis,Waxahachie,TX,South
64077,57626.0,Orrick,Ray,Orrick,MO,Midwest
54801,59249.0,Spooner,Washburn,Spooner,WI,Midwest
91798,59237.0,Ontario,San Bernardino,Ontario,CA,West
66097,43118.0,Winchester,Jefferson,Winchester,KS,Midwest
13211,566.0,Syracuse,Onondaga,Syracuse,NY,Northeast
7088,56174.0,Vauxhall,Union,Vauxhall,NJ,Northeast
14744,60468.0,Houghton,Allegany,Houghton,NY,Northeast
14853,59746.0,Ithaca,Tompkins,Ithaca,NY,Northeast
66512,9277.0,Meriden,Jefferson,Meriden,KS,Midwest
49818,59234.0,Cornell,Delta,Cornell,MI,Midwest
47836,59655.0,Bridgeton,Parke,Bridgeton,IN,Midwest
41564,50094.0,Sidney,Pike,Sidney,KY,South
45239,51600.0,Cincinnati,Hamilton,Cincinnati,OH,Midwest
10954,19517.0,Nanuet,Rockland,Nanuet,NY,Northeast
48009,54376.0,Birmingham,Oakland,Birmingham,MI,Midwest
94143,59251.0,San Francisco,San Francisco,San Francisco,CA,West
75020,60469.0,Denison,Grayson,Denison,TX,South
29590,14251.0,Salters,Williamsburg,Salters,SC,South
74553,60470.0,Kiowa,Pittsburg,Kiowa,OK,South
68835,60471.0,Elba,Howard,Elba,NE,Midwest
55429,60472.0,Minneapolis,Hennepin,Minneapolis,MN,Midwest
28278,59083.0,Charlotte,Mecklenburg,Charlotte,NC,South
61324,59747.0,Eldena,Lee,Eldena,IL,Midwest
7004,59756.0,Fairfield,Essex,Fairfield,NJ,Northeast
53403,26353.0,Racine,Racine,Racine,WI,Midwest
8691,59225.0,Trenton,Mercer,Trenton,NJ,Northeast
53570,59613.0,Monticello,Green,Monticello,WI,Midwest
48003,60473.0,Almont,Lapeer,Almont,MI,Midwest
52064,6277.0,Miles,Jackson,Miles,IA,Midwest
88324,60474.0,Glencoe,Lincoln,Glencoe,NM,West
75497,60475.0,Yantis,Wood,Yantis,TX,South
33697,60476.0,Tampa,Hillsborough,Tampa,FL,South
49629,59054.0,Elk Rapids,Antrim,Elk Rapids,MI,Midwest
74548,60477.0,Haywood,Haywood,Haywood,OK,South
60450,59680.0,Morris,Grundy,Morris,IL,Midwest
31710,60478.0,Americus,Sumter,Americus,GA,South
63342,60479.0,Dutzow,Warren,Dutzow,MO,Midwest
45245,60480.0,Cincinnati,Clermont,Cincinnati,OH,Midwest
86429,33.0,Bullhead City,Mohave,Bullhead City,AZ,West
20027,60481.0,Washington,Washington,Washington,DC,South
14692,7406.0,Rochester,Monroe,Rochester,NY,Northeast
20601,60482.0,Waldorf,Charles,Waldorf,MD,South
7983,60483.0,Whippany,Morris,Whippany,NJ,Northeast
20573,60484.0,Washington,District of Columbia,Washington,DC,South
70884,59990.0,Baton Rouge,East Baton Rouge,Baton Rouge,LA,South
55037,60485.0,Hinckley,Pine,Hinckley,MN,Midwest
91041,60486.0,Sunland,Los Angeles,Sunland,CA,West
95367,60487.0,Riverbank,Stanislaus,Riverbank,CA,West
6475,60488.0,Old Saybrook,Middlesex,Old Saybrook,CT,Northeast
1107,60489.0,Springfield,Hampden,Springfield,MA,Northeast
13325,60490.0,Constableville,Lewis,Constableville,NY,Northeast
77040,23089.0,Houston,Harris,Houston,TX,South
50234,60491.0,Rhodes,Marshall,Rhodes,IA,Midwest
78738,60492.0,Austin,Travis,Austin,TX,South
10536,8744.0,Katonah,Westchester,Katonah,NY,Northeast
79184,60493.0,Amarillo,Potter,Amarillo,TX,South
98531,33830.0,Centralia,Lewis,Centralia,WA,West
29592,55473.0,Sellers,Marion,Sellers,SC,South
66935,60494.0,Belleville,Republic,Belleville,KS,Midwest
25109,60495.0,Hometown,Putnam,Hometown,WV,South
43733,58022.0,Derwent,Guernsey,Derwent,OH,Midwest
49128,60496.0,Three Oaks,Berrien,Three Oaks,MI,Midwest
23666,60497.0,Hampton,Hampton (city),Hampton,VA,South
44630,60498.0,Greentown,Stark,Greentown,OH,Midwest
95135,31462.0,San Jose,Santa Clara,San Jose,CA,West
70585,60499.0,Turkey Creek,Evangeline,Turkey Creek,LA,South
52538,60500.0,West Grove,Davis,West Grove,IA,Midwest
75155,60501.0,Rice,Ellis,Rice,TX,South
43081,60502.0,Westerville,Franklin,Westerville,OH,Midwest
27979,53847.0,Sunbury,Gates,Sunbury,NC,South
66538,60503.0,Seneca,Nemaha,Seneca,KS,Midwest
4237,59928.0,Hanover,Oxford,Hanover,ME,Northeast
14512,60504.0,Naples,Ontario,Naples,NY,Northeast
43566,33121.0,Waterville,Lucas,Waterville,OH,Midwest
49723,54934.0,Cross Village,Emmet,Cross Village,MI,Midwest
25839,60505.0,Fairdale,Raleigh,Fairdale,WV,South
29226,60506.0,Columbia,Richland,Columbia,SC,South
55102,48172.0,Saint Paul,Ramsey,Saint Paul,MN,Midwest
33620,59220.0,Tampa,Hillsborough,Tampa,FL,South
79603,473.0,Abilene,Taylor,Abilene,TX,South
44889,6715.0,Wakeman,Huron,Wakeman,OH,Midwest
20319,20919.0,Washington,District of Columbia,Washington,DC,South
30037,8513.0,Decatur,DeKalb,Decatur,GA,South
19044,60507.0,Horsham,Montgomery,Horsham,PA,Northeast
78841,60508.0,Del Rio,Val Verde,Del Rio,TX,South
62082,60509.0,Roodhouse,Greene,Roodhouse,IL,Midwest
56361,37798.0,Parkers Prairie,Otter Tail,Parkers Prairie,MN,Midwest
22302,31187.0,Alexandria,Alexandria (city),Alexandria,VA,South
51030,59946.0,Lawton,Woodbury,Lawton,IA,Midwest
32059,60510.0,Lee,Madison,Lee,FL,South
77267,60511.0,Houston,Harris,Houston,TX,South
56158,60512.0,Magnolia,Rock,Magnolia,MN,Midwest
23520,60513.0,Norfolk,Norfolk (city),Norfolk,VA,South
12953,60514.0,Malone,Franklin,Malone,NY,Northeast
44485,60515.0,Warren,Trumbull,Warren,OH,Midwest
55804,36498.0,Duluth,St. Louis,Duluth,MN,Midwest
57242,60516.0,Hazel,Hamlin,Hazel,SD,Midwest
99116,44668.0,Coulee Dam,Okanogan,Coulee Dam,WA,West
47199,60517.0,Jeffersonville,Clark,Jeffersonville,IN,Midwest
32960,56459.0,Vero Beach,Indian River,Vero Beach,FL,South
67564,19785.0,Olmitz,Barton,Olmitz,KS,Midwest
44851,60518.0,New London,Huron,New London,OH,Midwest
